t [days], x [Au], y [Au], z [Au]
1293.5,1.8182312024526872,-0.5544261344443872,0.0
1294.0,1.8232602490165388,-0.536220673829308,0.0
1294.5,1.8281081448879273,-0.5179608648864019,0.0
1295.0,1.8327742808809566,-0.49964848773338827,0.0
1295.5,1.837258064737182,-0.48128533001680707,0.0
1296.0,1.8415589212328114,-0.4628731867642993,0.0
1296.5,1.845676292284957,-0.4444138602351506,0.0
1297.0,1.849609637056892,-0.42590915976909605,0.0
1297.5,1.853358432062294,-0.407360901633382,0.0
1298.0,1.856922171268439,-0.3887709088680857,0.0
1298.5,1.8603003661983168,-0.3701410111296889,0.0
1299.0,1.8634925460316327,-0.35147304453290545,0.0
1299.5,1.866498257704673,-0.33276885149076324,0.0
1300.0,1.869317066008993,-0.3140302805529393,0.0
1300.5,1.871948553688899,-0.29525918624234965,0.0
1301.0,1.8743923215376943,-0.2764574288899957,0.0
1301.5,1.8766479884926532,-0.25762687446806815,0.0
1302.0,1.8787151917286913,-0.23876939442131115,0.0
1302.5,1.8805935867507004,-0.21988686549665087,0.0
1303.0,1.8822828474845101,-0.2009811695710909,0.0
1303.5,1.8837826663664463,-0.18205419347787946,0.0
1304.0,1.8850927544314553,-0.16310782883095376,0.0
1304.5,1.886212841399752,-0.1441439718476666,0.0
1305.0,1.8871426757619647,-0.1251645231698021,0.0
1305.5,1.8878820248627355,-0.10617138768288698,0.0
1306.0,1.8884306749827493,-0.08716647433380573,0.0
1306.5,1.8887884314191512,-0.06815169594672754,0.0
1307.0,1.8889551185643174,-0.049128969037354225,0.0
1307.5,1.8889305799829483,-0.030100213625499094,0.0
1308.0,1.8887146784874451,-0.011067353046006971,0.0
1308.5,1.8883072962115328,0.00796768624197317,0.0
1309.0,1.8877083346821042,0.02700297484735122,0.0
1309.5,1.8869177148892324,0.04603658064108171,0.0
1310.0,1.885935377354334,0.06506656895175904,0.0
1310.5,1.8847612821964355,0.08409100276280798,0.0
1311.0,1.88339540919651,0.10310794291125427,0.0
1311.5,1.8818377578598533,0.12211544828806001,0.0
1312.0,1.880088347476457,0.14111157604000688,0.0
1312.5,1.878147217179344,0.1600943817731102,0.0
1313.0,1.8760144260008367,0.1790619197575457,0.0
1313.5,1.873690052926715,0.19801224313407004,0.0
1314.0,1.8711741969482318,0.21694340412191546,0.0
1314.5,1.8684669771119522,0.23585345422813817,0.0
1315.0,1.8655685325673748,0.254740444458399,0.0
1315.5,1.8624790226123078,0.27360242552915454,0.0
1316.0,1.8591986267359588,0.2924374480812354,0.0
1316.5,1.855727544659707,0.31124356289478816,0.0
1317.0,1.852065996375519,0.3300188211055562,0.0
1317.5,1.8482142221819773,0.34876127442247473,0.0
1318.0,1.8441724827178843,0.3674689753465524,0.0
1318.5,1.8399410589934106,0.3861399773910138,0.0
1319.0,1.835520252418751,0.4047723353026746,0.0
1319.5,1.8309103848302535,0.42336410528451923,0.0
1320.0,1.8261117985139914,0.44191334521945463,0.0
1320.5,1.821124856226744,0.4604181148952055,0.0
1321.0,1.8159499412143505,0.4788764762303239,0.0
1321.5,1.8105874572274085,0.49728649350127835,0.0
1322.0,1.8050378285342827,0.5156462335705895,0.0
1322.5,1.7993014999313917,0.5339537661159819,0.0
1323.0,1.7933789367507438,0.552207163860513,0.0
1323.5,1.7872706248646892,0.5704045028036461,0.0
1324.0,1.7809770706878572,0.588543862453231,0.0
1324.5,1.774498801176252,0.6066233260583556,0.0
1325.0,1.7678363638234735,0.624640980843029,0.0
1325.5,1.7609903266540368,0.6425949182406593,0.0
1326.0,1.7539612782137608,0.6604832341292857,0.0
1326.5,1.746749827557199,0.678304029067524,0.0
1327.0,1.739356604232085,0.6960554085311859,0.0
1327.5,1.7317822582607618,0.7137354831505293,0.0
1328.0,1.724027460118579,0.7313423689480961,0.0
1328.5,1.7160929007092214,0.7488741875770966,0.0
1329.0,1.7079792913369498,0.7663290665602935,0.0
1329.5,1.69968736367573,0.783705139529343,0.0
1330.0,1.6912178697352236,0.8010005464645442,0.0
1330.5,1.6825715818236233,0.8182134339349555,0.0
1331.0,1.6737492925073039,0.8353419553388243,0.0
