t [days], x [Au], y [Au], z [Au]
3895.5,-0.6630440784279349,5.978334032896868,0.0
3896.0,-0.6680057168369752,5.9762094535341825,0.0
3896.5,-0.6729605407395365,5.974071032321686,0.0
3897.0,-0.6779085099856424,5.971918785606752,0.0
3897.5,-0.6828495844568194,5.969752729860041,0.0
3898.0,-0.6877837240665122,5.967572881675496,0.0
3898.5,-0.6927108887605004,5.965379257770328,0.0
3899.0,-0.6976310385173153,5.963171874985008,0.0
3899.5,-0.7025441333486573,5.960950750283245,0.0
3900.0,-0.7074501332998134,5.958715900751974,0.0
3900.5,-0.7123489984500758,5.956467343601341,0.0
3901.0,-0.7172406889131604,5.9542050961646815,0.0
3901.5,-0.7221251648376259,5.9519291758984965,0.0
3902.0,-0.7270023864072936,5.949639600382436,0.0
3902.5,-0.7318723138416674,5.947336387319271,0.0
3903.0,-0.7367349073963543,5.945019554534871,0.0
3903.5,-0.7415901273634854,5.9426891199781755,0.0
3904.0,-0.7464379340721369,5.9403451017211655,0.0
3904.5,-0.7512782878887524,5.937987517958832,0.0
3905.0,-0.7561111492175647,5.935616387009145,0.0
3905.5,-0.7609364785010183,5.933231727313024,0.0
3906.0,-0.7657542362201926,5.930833557434296,0.0
3906.5,-0.7705643828952247,5.928421896059663,0.0
3907.0,-0.7753668790857342,5.925996761998662,0.0
3907.5,-0.7801616853912463,5.923558174183629,0.0
3908.0,-0.7849487624516163,5.92110615166965,0.0
3908.5,-0.7897280709474549,5.918640713634526,0.0
3909.0,-0.7944995716005531,5.91616187937872,0.0
3909.5,-0.7992632251743076,5.913669668325319,0.0
3910.0,-0.8040189924741469,5.911164100019979,0.0
3910.5,-0.8087668343479569,5.908645194130879,0.0
3911.0,-0.813506711686508,5.9061129704486675,0.0
3911.5,-0.8182385854238815,5.9035674488864105,0.0
3912.0,-0.8229624165378967,5.901008649479536,0.0
3912.5,-0.8276781660505383,5.898436592385779,0.0
3913.0,-0.8323857950283846,5.8958512978851205,0.0
3913.5,-0.8370852645830343,5.8932527863797315,0.0
3914.0,-0.8417765358715357,5.89064107839391,0.0
3914.5,-0.8464595700968147,5.888016194574014,0.0
3915.0,-0.8511343285081039,5.885378155688404,0.0
3915.5,-0.8558007724013709,5.882726982627369,0.0
3916.0,-0.8604588631197485,5.880062696403064,0.0
3916.5,-0.8651085620539635,5.8773853181494395,0.0
3917.0,-0.8697498306427662,5.874694869122163,0.0
3917.5,-0.8743826303733611,5.871991370698558,0.0
3918.0,-0.8790069227818361,5.869274844377515,0.0
3918.5,-0.8836226694535935,5.866545311779427,0.0
3919.0,-0.8882298320237801,5.863802794646101,0.0
